Time [s],F_NEDC,V_NEDC,F_2,V_2,F_1,V_1
185,-4015.1309,2.9568179,1586.454,8.433949,500.37546,18.07833
185,-4015.1309,2.9568179,1586.454,8.433949,500.37546,18.07833
186,-4018.835,1.9846328,1515.3048,8.645474,31.768183,17.833015
186,-4018.835,1.9846328,1515.3048,8.645474,31.768183,17.833015
187,-4021.113,1.0124334,1733.3508,8.918511,64.18956,17.582691
187,-4021.113,1.0124334,1733.3508,8.918511,64.18956,17.582691
188,-4021.9514,0.040219516,1168.4536,9.117704,-1040.936,17.093742
188,-4021.9514,0.040219516,1168.4536,9.117704,-1040.936,17.093742
188.11246,6.75E-11,-6.75E-16,874.5682,9.134885,-2303.6274,17.015778
188.11246,6.75E-11,-6.75E-16,874.5682,9.134885,-2303.6274,17.015778
189,6.75E-11,-6.75E-16,764.1311,9.2483835,-2390.7346,16.301685
189,6.75E-11,-6.75E-16,764.1311,9.2483835,-2390.7346,16.301685
190,6.75E-11,-6.75E-16,497.56848,9.332774,-1608.6256,15.654975
190,6.75E-11,-6.75E-16,497.56848,9.332774,-1608.6256,15.654975
191,6.75E-11,-6.75E-16,-41.40753,9.325864,-2461.7202,14.830173
191,6.75E-11,-6.75E-16,-41.40753,9.325864,-2461.7202,14.830173
192,6.75E-11,-6.75E-16,-157.8548,9.307134,-1433.4092,14.208778
192,6.75E-11,-6.75E-16,-157.8548,9.307134,-1433.4092,14.208778
193,6.75E-11,-6.75E-16,-179.28879,9.289988,-1024.9712,13.676916
193,6.75E-11,-6.75E-16,-179.28879,9.289988,-1024.9712,13.676916
194,6.75E-11,-6.75E-16,-94.32792,9.286618,-2010.2523,12.9367695
194,6.75E-11,-6.75E-16,-94.32792,9.286618,-2010.2523,12.9367695
195,6.75E-11,-6.75E-16,-293.49432,9.23151,-1769.8514,12.239921
195,6.75E-11,-6.75E-16,-293.49432,9.23151,-1769.8514,12.239921
196,6.75E-11,-6.75E-16,-578.32324,9.1055,-1426.2941,11.625374
196,6.75E-11,-6.75E-16,-578.32324,9.1055,-1426.2941,11.625374
197,6.75E-11,-6.75E-16,-2443.969,8.573573,783.7716,11.492163
197,6.75E-11,-6.75E-16,-2443.969,8.573573,783.7716,11.492163
198,6.75E-11,-6.75E-16,-2771.566,7.9418406,1298.0363,11.48702
198,6.75E-11,-6.75E-16,-2771.566,7.9418406,1298.0363,11.48702
199,6.75E-11,-6.75E-16,-2174.2683,7.42004,1410.5441,11.513672
199,6.75E-11,-6.75E-16,-2174.2683,7.42004,1410.5441,11.513672
200,6.75E-11,-6.75E-16,-283.50403,7.2994127,1125.2347,11.488748
200,6.75E-11,-6.75E-16,-283.50403,7.2994127,1125.2347,11.488748
201,6.75E-11,-6.75E-16,631.7519,7.389516,1827.9344,11.620609
201,6.75E-11,-6.75E-16,631.7519,7.389516,1827.9344,11.620609
202,6.75E-11,-6.75E-16,1379.7112,7.6476502,2162.3748,11.839487
202,6.75E-11,-6.75E-16,1379.7112,7.6476502,2162.3748,11.839487
203,6.75E-11,-6.75E-16,1659.8547,7.9745097,2008.781,12.035468
203,6.75E-11,-6.75E-16,1659.8547,7.9745097,2008.781,12.035468
204,6.75E-11,-6.75E-16,1121.8235,8.180774,1090.289,12.044653
204,6.75E-11,-6.75E-16,1121.8235,8.180774,1090.289,12.044653
205,6.75E-11,-6.75E-16,253.0709,8.191914,2424.5613,12.336865
205,6.75E-11,-6.75E-16,253.0709,8.191914,2424.5613,12.336865
206,6.75E-11,-6.75E-16,417.81815,8.227419,2509.3083,12.669352
206,6.75E-11,-6.75E-16,417.81815,8.227419,2509.3083,12.669352
206.00339,353.0394,-6.75E-16,405.0152,8.227539,2500.1675,12.670479
206.00339,353.0394,-6.75E-16,405.0152,8.227539,2500.1675,12.670479
206.00339,353.03986,1.02E-10,405.01517,8.227539,2500.1675,12.670479
206.00339,353.03986,1.02E-10,405.01517,8.227539,2500.1675,12.670479
207,5041.279,0.99125385,241.0444,8.226756,2329.8374,12.976702
207,5041.279,0.99125385,241.0444,8.226756,2329.8374,12.976702
208,5043.532,2.032898,624.8585,8.307313,2136.7053,13.256411
208,5043.532,2.032898,624.8585,8.307313,2136.7053,13.256411
209,5047.493,3.074525,398.82657,8.344293,1852.1217,13.481479
209,5047.493,3.074525,398.82657,8.344293,1852.1217,13.481479
210,5053.099,4.1161356,249.1868,8.345783,1971.4183,13.730286
210,5053.099,4.1161356,249.1868,8.345783,1971.4183,13.730286
211,366.1901,4.163005,206.3237,8.333698,1723.9734,13.927205
211,366.1901,4.163005,206.3237,8.333698,1723.9734,13.927205
212,366.18295,4.163005,347.7435,8.347217,1557.8656,14.095532
212,366.18295,4.163005,347.7435,8.347217,1557.8656,14.095532
213,366.18292,4.163005,-1690.8044,7.925869,1844.3253,14.342668
213,366.18292,4.163005,-1690.8044,7.925869,1844.3253,14.342668
214,366.18292,4.163005,-301.6908,7.7759504,1547.3312,14.540082
214,366.18292,4.163005,-301.6908,7.7759504,1547.3312,14.540082
215,366.18292,4.163005,695.5805,7.850469,1258.5847,14.681859
215,366.18292,4.163005,695.5805,7.850469,1258.5847,14.681859
216,366.18292,4.163005,264.22595,7.8421884,1443.6788,14.874452
216,366.18292,4.163005,264.22595,7.8421884,1443.6788,14.874452
217,366.18292,4.163005,258.46555,7.827276,1142.06,15.016357
217,366.18292,4.163005,258.46555,7.827276,1142.06,15.016357
218,366.18292,4.163005,725.48236,7.909412,1341.1864,15.208811
218,366.18292,4.163005,725.48236,7.909412,1341.1864,15.208811
219,-3388.174,3.3672152,263.39423,7.896672,1056.5756,15.350545
219,-3388.174,3.3672152,263.39423,7.896672,1056.5756,15.350545
220,-3391.942,2.5339193,-985.03326,7.6134863,984.5335,15.490154
220,-3391.942,2.5339193,-985.03326,7.6134863,984.5335,15.490154
221,-3394.6667,1.7006134,-454.61224,7.4327183,1073.7325,15.65593
221,-3394.6667,1.7006134,-454.61224,7.4327183,1073.7325,15.65593
222,-3396.3384,0.8672967,358.51315,7.429326,948.97473,15.796066
222,-3396.3384,0.8672967,358.51315,7.429326,948.97473,15.796066
223,-3396.9524,0.03396952,352.3806,7.4270315,1246.0398,15.987539
223,-3396.9524,0.03396952,352.3806,7.4270315,1246.0398,15.987539
223.1074,9.5E-11,-9.5E-16,436.5873,7.4280543,913.6548,16.002798
223.1074,9.5E-11,-9.5E-16,436.5873,7.4280543,913.6548,16.002798
224,9.5E-11,-9.5E-16,466.11813,7.4432554,910.30255,16.102009
224,9.5E-11,-9.5E-16,466.11813,7.4432554,910.30255,16.102009
225,9.5E-11,-9.5E-16,246.82333,7.4130816,1153.827,16.26624
225,9.5E-11,-9.5E-16,246.82333,7.4130816,1153.827,16.26624
226,9.5E-11,-9.5E-16,300.69977,7.3928266,313.69785,16.246862
226,9.5E-11,-9.5E-16,300.69977,7.3928266,313.69785,16.246862
227,9.5E-11,-9.5E-16,406.37546,7.3941364,240.5982,16.192038
227,9.5E-11,-9.5E-16,406.37546,7.3941364,240.5982,16.192038
228,9.5E-11,-9.5E-16,261.34433,7.367975,-751.0129,15.924177
228,9.5E-11,-9.5E-16,261.34433,7.367975,-751.0129,15.924177
229,9.5E-11,-9.5E-16,-30.458685,7.279338,-2740.478,15.221849
229,9.5E-11,-9.5E-16,-30.458685,7.279338,-2740.478,15.221849
230,9.5E-11,-9.5E-16,-1989.52,6.7700453,-3209.4836,14.393206
230,9.5E-11,-9.5E-16,-1989.52,6.7700453,-3209.4836,14.393206
231,9.5E-11,-9.5E-16,-1664.6093,6.308396,-3185.487,13.559632
231,9.5E-11,-9.5E-16,-1664.6093,6.308396,-3185.487,13.559632
232,9.5E-11,-9.5E-16,-4325.9316,5.285223,-2237.6685,12.939043
232,9.5E-11,-9.5E-16,-4325.9316,5.285223,-2237.6685,12.939043
233,9.5E-11,-9.5E-16,-5980.322,3.8852088,-245.79016,12.752458
233,9.5E-11,-9.5E-16,-5980.322,3.8852088,-245.79016,12.752458
234,9.5E-11,-9.5E-16,-7297.2095,2.1901665,1761.0348,13.010167
234,9.5E-11,-9.5E-16,-7297.2095,2.1901665,1761.0348,13.010167
235,9.5E-11,-9.5E-16,-4643.111,1.0454117,-3385.9153,12.200526
235,9.5E-11,-9.5E-16,-4643.111,1.0454117,-3385.9153,12.200526
236,9.5E-11,-9.5E-16,-4107.009,0.04107009,-12571.017,9.403488
236,9.5E-11,-9.5E-16,-4107.009,0.04107009,-12571.017,9.403488
236.11006,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-13148.054,9.076035
236.11006,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-13148.054,9.076035
237,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-13242.51,6.3824253
237,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-13242.51,6.3824253
238,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-13015.626,3.407934
238,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-13015.626,3.407934
239,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-14399.613,0.14399613
239,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,-14399.613,0.14399613
239.16882,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
239.16882,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
240,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
240,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
241,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
241,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
242,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
242,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
243,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
243,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
244,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
244,9.5E-11,-9.5E-16,9.65E-07,-9.65E-12,6.69E-11,-6.69E-16
244.0036,250.2121,-9.5E-16,9.65E-07,-9.65E-12,350.29694,-6.69E-16
244.0036,250.2121,-9.5E-16,9.65E-07,-9.65E-12,350.29694,-6.69E-16
244.0036,250.21243,-9.5E-16,9.65E-07,-9.65E-12,350.2974,1.03E-10
244.0036,250.21243,-9.5E-16,9.65E-07,-9.65E-12,350.2974,1.03E-10
244.00508,353.0394,-9.5E-16,9.65E-07,-9.65E-12,490.56064,3.69E-05
244.00508,353.0394,-9.5E-16,9.65E-07,-9.65E-12,490.56064,3.69E-05
244.00508,353.03986,1.02E-10,9.65E-07,-9.65E-12,490.56125,3.69E-05
244.00508,353.03986,1.02E-10,9.65E-07,-9.65E-12,490.56125,3.69E-05
245,3478.3538,0.65966094,9.65E-07,-9.65E-12,4725.9077,0.9249632
245,3478.3538,0.65966094,9.65E-07,-9.65E-12,4725.9077,0.9249632
246,3479.3672,1.3540952,9.65E-07,-9.65E-12,8105.137,2.613393
246,3479.3672,1.3540952,9.65E-07,-9.65E-12,8105.137,2.613393
247,3481.127,2.048522,9.65E-07,-9.65E-12,8364.336,4.388579
247,3481.127,2.048522,9.65E-07,-9.65E-12,8364.336,4.388579
247.00316,3481.1335,2.0507205,388.39874,-9.65E-12,8271.206,4.3941708
247.00316,3481.1335,2.0507205,388.39874,-9.65E-12,8271.206,4.3941708
247.00316,3481.1335,2.0507205,388.39987,1.01E-10,8271.205,4.3941708
247.00316,3481.1335,2.0507205,388.39987,1.01E-10,8271.205,4.3941708
248,3483.6174,2.7429416,5910.8467,1.1677554,7002.5566,5.8744187
248,3483.6174,2.7429416,5910.8467,1.1677554,7002.5566,5.8744187
249,3486.8394,3.4373538,6833.0786,2.5892859,4896.385,6.8954806
249,3486.8394,3.4373538,6833.0786,2.5892859,4896.385,6.8954806
250,3490.7927,4.1317587,4502.0244,3.5244992,4416.476,7.7891684
250,3490.7927,4.1317587,4502.0244,3.5244992,4416.476,7.7891684
251,3912.7625,4.914576,2822.6826,4.0794425,4048.916,8.5984
251,3912.7625,4.914576,2822.6826,4.0794425,4048.916,8.5984
252,3919.0583,5.70155,1516.7557,4.3401656,3548.4204,9.297849
252,3919.0583,5.70155,1516.7557,4.3401656,3548.4204,9.297849
253,3926.2888,6.488515,1429.8896,4.5690346,2914.0322,9.859749
253,3926.2888,6.488515,1429.8896,4.5690346,2914.0322,9.859749
254,3934.4612,7.2754703,1018.7901,4.7097344,2777.8867,10.388887
254,3934.4612,7.2754703,1018.7901,4.7097344,2777.8867,10.388887
255,3943.5728,8.062416,799.2118,4.801036,2678.0508,10.889886
255,3943.5728,8.062416,799.2118,4.801036,2678.0508,10.889886
256,3953.6267,8.849353,1004.8984,4.935551,2177.5583,11.28378
256,3953.6267,8.849353,1004.8984,4.935551,2177.5583,11.28378
257,412.80923,8.884761,328.14117,4.9318795,1805.5864,11.593055
257,412.80923,8.884761,328.14117,4.9318795,1805.5864,11.593055
258,412.9067,8.88476,-3282.6526,4.158949,839.08246,11.686053
258,412.9067,8.88476,-3282.6526,4.158949,839.08246,11.686053
259,412.9067,8.88476,-4322.49,3.1323,592.62024,11.716296
259,412.9067,8.88476,-4322.49,3.1323,592.62024,11.716296
260,412.9067,8.88476,-3991.7927,2.1693873,-402.41534,11.531802
260,412.9067,8.88476,-3991.7927,2.1693873,-402.41534,11.531802
261,412.9067,8.88476,-2743.0242,1.4775969,-380.71362,11.33714
261,412.9067,8.88476,-2743.0242,1.4775969,-380.71362,11.33714
262,412.9067,8.88476,-1892.2583,0.980642,-560.389,11.088937
262,412.9067,8.88476,-1892.2583,0.980642,-560.389,11.088937
263,412.9067,8.88476,-594.47906,0.7698337,-746.3019,10.785241
263,412.9067,8.88476,-594.47906,0.7698337,-746.3019,10.785241
264,412.9067,8.88476,1551.5375,1.0298485,-3735.4368,9.84291
264,412.9067,8.88476,1551.5375,1.0298485,-3735.4368,9.84291
265,412.9067,8.88476,4596.289,1.9611732,-3407.661,8.950744
265,412.9067,8.88476,4596.289,1.9611732,-3407.661,8.950744
266,412.9067,8.88476,3280.307,2.6492164,-4950.037,7.7439446
266,412.9067,8.88476,3280.307,2.6492164,-4950.037,7.7439446
267,412.9067,8.88476,2728.5513,3.21247,-7868.7446,5.9120207
267,412.9067,8.88476,2728.5513,3.21247,-7868.7446,5.9120207
268,412.9067,8.88476,1781.2324,3.5736737,-3116.091,5.0589385
268,412.9067,8.88476,1781.2324,3.5736737,-3116.091,5.0589385
269,412.9067,8.88476,1521.3661,3.8736753,2898.0168,5.5265756
269,412.9067,8.88476,1521.3661,3.8736753,2898.0168,5.5265756
270,412.9067,8.88476,806.1902,4.024238,3161.592,6.107273
270,412.9067,8.88476,806.1902,4.024238,3161.592,6.107273
271,412.9067,8.88476,7.765511,4.0125947,2191.798,6.478082
271,412.9067,8.88476,7.765511,4.0125947,2191.798,6.478082
272,412.9067,8.88476,-1977.5294,3.5900364,1765.2347,6.7323475
272,412.9067,8.88476,-1977.5294,3.5900364,1765.2347,6.7323475
273,412.9067,8.88476,-4031.4592,2.7295284,1804.3906,6.981956
273,412.9067,8.88476,-4031.4592,2.7295284,1804.3906,6.981956
274,412.9067,8.88476,-4972.172,1.6624662,1941.173,7.258366
274,412.9067,8.88476,-4972.172,1.6624662,1941.173,7.258366
275,412.9067,8.88476,-7412.7354,0.074127354,2475.6501,7.64191
275,412.9067,8.88476,-7412.7354,0.074127354,2475.6501,7.64191
276,412.9067,8.88476,-155.74886,0.0015574886,2635.2744,8.05698
276,412.9067,8.88476,-155.74886,0.0015574886,2635.2744,8.05698
277,412.9067,8.88476,-155.78465,0.0015578466,2533.1116,8.446891
277,412.9067,8.88476,-155.78465,0.0015578466,2533.1116,8.446891
278,412.9067,8.88476,-155.82591,0.0015582591,2213.5623,8.755642
278,412.9067,8.88476,-155.82591,0.0015582591,2213.5623,8.755642
279,412.9067,8.88476,-155.86719,0.0015586719,2645.8499,9.140208
279,412.9067,8.88476,-155.86719,0.0015586719,2645.8499,9.140208
280,412.9067,8.88476,-155.90848,0.0015590849,3060.1833,9.608287
280,412.9067,8.88476,-155.90848,0.0015590849,3060.1833,9.608287
281,-3233.05,8.113138,-155.94978,0.0015594978,2704.2227,9.94518
281,-3233.05,8.113138,-155.94978,0.0015594978,2704.2227,9.94518
282,-3242.4443,7.305152,-155.99109,0.0015599108,1620.877,10.094902
282,-3242.4443,7.305152,-155.99109,0.0015599108,1620.877,10.094902
283,-3250.9453,6.497156,-156.03241,0.0015603241,1194.8392,10.182496
283,-3250.9453,6.497156,-156.03241,0.0015603241,1194.8392,10.182496
284,-3258.4617,5.6891503,-156.07373,0.0015607374,1142.2567,10.238578
284,-3258.4617,5.6891503,-156.07373,0.0015607374,1142.2567,10.238578
285,-3264.984,4.8811345,-156.11508,0.0015611508,503.50836,10.272742
285,-3264.984,4.8811345,-156.11508,0.0015611508,503.50836,10.272742
286,-3270.5127,4.073109,-156.15643,0.0015615643,-854.9776,10.119661
286,-3270.5127,4.073109,-156.15643,0.0015615643,-854.9776,10.119661
287,-3275.0571,3.2650738,-156.19778,0.0015619779,-673.77155,9.97896
287,-3275.0571,3.2650738,-156.19778,0.0015619779,-673.77155,9.97896
288,-3278.6035,2.4570284,-156.23917,0.0015623916,2211.2246,10.45011
288,-3278.6035,2.4570284,-156.23917,0.0015623916,2211.2246,10.45011
289,-3281.168,1.6489733,-156.28055,0.0015628055,2589.5894,11.029659
289,-3281.168,1.6489733,-156.28055,0.0015628055,2589.5894,11.029659
290,-3282.7395,0.8409082,-156.32195,0.0015632195,2607.3582,11.640594
290,-3282.7395,0.8409082,-156.32195,0.0015632195,2607.3582,11.640594
291,-3283.3174,0.032833174,-156.36336,0.0015636336,1393.612,12.041619
291,-3283.3174,0.032833174,-156.36336,0.0015636336,1393.612,12.041619
291.10596,2.16E-10,-2.16E-15,-156.36774,0.0015636774,1736.7693,12.088226
291.10596,2.16E-10,-2.16E-15,-156.36774,0.0015636774,1736.7693,12.088226
292,2.16E-10,-2.16E-15,-156.40477,0.0015640478,1764.738,12.51013
292,2.16E-10,-2.16E-15,-156.40477,0.0015640478,1764.738,12.51013
293,2.16E-10,-2.16E-15,-156.4462,0.001564462,1766.6901,13.010111
293,2.16E-10,-2.16E-15,-156.4462,0.001564462,1766.6901,13.010111
294,2.16E-10,-2.16E-15,-156.48764,0.0015648764,1612.3187,13.483877
294,2.16E-10,-2.16E-15,-156.48764,0.0015648764,1612.3187,13.483877
295,2.16E-10,-2.16E-15,-156.5291,0.001565291,26.415457,13.638625
295,2.16E-10,-2.16E-15,-156.5291,0.001565291,26.415457,13.638625
296,2.16E-10,-2.16E-15,-156.57056,0.0015657055,-17.428484,13.777952
296,2.16E-10,-2.16E-15,-156.57056,0.0015657055,-17.428484,13.777952
297,2.16E-10,-2.16E-15,-156.61203,0.0015661203,-392.6368,13.837259
297,2.16E-10,-2.16E-15,-156.61203,0.0015661203,-392.6368,13.837259
298,2.16E-10,-2.16E-15,-156.6535,0.0015665351,-1428.168,13.736504
298,2.16E-10,-2.16E-15,-156.6535,0.0015665351,-1428.168,13.736504
299,2.16E-10,-2.16E-15,-156.695,0.00156695,-1037.9226,13.593713
299,2.16E-10,-2.16E-15,-156.695,0.00156695,-1037.9226,13.593713
300,2.16E-10,-2.16E-15,-156.73651,0.0015673651,-1057.193,13.482794
300,2.16E-10,-2.16E-15,-156.73651,0.0015673651,-1057.193,13.482794
301,2.16E-10,-2.16E-15,-156.77803,0.0015677803,-1360.1305,13.319157
301,2.16E-10,-2.16E-15,-156.77803,0.0015677803,-1360.1305,13.319157
302,2.16E-10,-2.16E-15,-156.81955,0.0015681955,-641.6873,13.117528
302,2.16E-10,-2.16E-15,-156.81955,0.0015681955,-641.6873,13.117528
303,2.16E-10,-2.16E-15,-156.8611,0.001568611,-431.91568,12.948764
303,2.16E-10,-2.16E-15,-156.8611,0.001568611,-431.91568,12.948764
304,2.16E-10,-2.16E-15,4267.649,0.94310963,-1365.487,12.596989
304,2.16E-10,-2.16E-15,4267.649,0.94310963,-1365.487,12.596989
305,2.16E-10,-2.16E-15,5691.149,2.2380357,-3878.6714,11.705453
305,2.16E-10,-2.16E-15,5691.149,2.2380357,-3878.6714,11.705453
306,2.16E-10,-2.16E-15,1911.2068,2.7563295,-9376.705,9.621545
306,2.16E-10,-2.16E-15,1911.2068,2.7563295,-9376.705,9.621545
307,2.16E-10,-2.16E-15,-24.365677,2.8370714,-9655.324,7.4298863
307,2.16E-10,-2.16E-15,-24.365677,2.8370714,-9655.324,7.4298863
308,2.16E-10,-2.16E-15,-1969.6815,2.4942245,-4799.3896,6.270216
308,2.16E-10,-2.16E-15,-1969.6815,2.4942245,-4799.3896,6.270216
309,2.16E-10,-2.16E-15,-2881.1929,1.9454898,-4076.8035,5.318546
309,2.16E-10,-2.16E-15,-2881.1929,1.9454898,-4076.8035,5.318546
310,2.16E-10,-2.16E-15,-2263.5417,1.5225743,-5100.6567,4.1621175
310,2.16E-10,-2.16E-15,-2263.5417,1.5225743,-5100.6567,4.1621175
311,2.16E-10,-2.16E-15,-2978.9792,0.9567759,-5368.888,2.9425778
311,2.16E-10,-2.16E-15,-2978.9792,0.9567759,-5368.888,2.9425778
312,2.16E-10,-2.16E-15,-4577.559,0.045775592,-2985.1956,2.2242963
312,2.16E-10,-2.16E-15,-4577.559,0.045775592,-2985.1956,2.2242963
312.0051,353.0394,-2.16E-15,-4131.945,0.04131945,-2451.017,2.221073
312.0051,353.0394,-2.16E-15,-4131.945,0.04131945,-2451.017,2.221073
312.0051,353.04153,1.01E-10,-4131.9424,0.041319422,-2451.0142,2.221073
312.0051,353.04153,1.01E-10,-4131.9424,0.041319422,-2451.0142,2.221073
313,3478.3445,0.659661,-406.21033,0.004062103,2028.8239,2.590823
313,3478.3445,0.659661,-406.21033,0.004062103,2028.8239,2.590823
314,3479.3696,1.3540952,-406.2514,0.0040625143,-1709.481,2.2115393
314,3479.3696,1.3540952,-406.2514,0.0040625143,-1709.481,2.2115393
315,3481.1294,2.048522,-406.2894,0.004062894,-2951.3594,1.5295136
315,3481.1294,2.048522,-406.2894,0.004062894,-2951.3594,1.5295136
316,3483.6208,2.7429416,-406.32736,0.004063274,306.7295,1.5247105
316,3483.6208,2.7429416,-406.32736,0.004063274,306.7295,1.5247105
317,3486.841,3.4373538,-406.36536,0.0040636538,5070.7363,2.5604038
317,3486.841,3.4373538,-406.36536,0.0040636538,5070.7363,2.5604038
318,3490.7957,4.1317587,-406.40335,0.0040640337,5718.668,3.7761467
318,3490.7957,4.1317587,-406.40335,0.0040640337,5718.668,3.7761467
319,2641.9707,4.6452975,-406.44135,0.0040644133,4858.0605,4.8125305
319,2641.9707,4.6452975,-406.44135,0.0040644133,4858.0605,4.8125305
320,2645.7085,5.1503105,-406.47934,0.004064793,3494.231,5.548391
320,2645.7085,5.1503105,-406.47934,0.004064793,3494.231,5.548391
321,2649.8293,5.6553197,-406.51733,0.004065173,2379.467,6.0317607
321,2649.8293,5.6553197,-406.51733,0.004065173,2379.467,6.0317607
322,2654.3374,6.1603255,-406.55536,0.0040655537,1380.1057,6.2917547
322,2654.3374,6.1603255,-406.55536,0.0040655537,1380.1057,6.2917547
323,2659.232,6.665327,3829.74,0.9038915,1001.30133,6.462209
323,2659.232,6.665327,3829.74,0.9038915,1001.30133,6.462209
324,2664.513,7.170325,4344.508,1.9578383,750.3106,6.5758305
324,2664.513,7.170325,4344.508,1.9578383,750.3106,6.5758305
325,2670.182,7.6753182,3182.7654,2.7742224,1139.1648,6.766386
325,2670.182,7.6753182,3182.7654,2.7742224,1139.1648,6.766386
326,2676.2375,8.180308,1356.0555,3.1961284,401.85666,6.801537
326,2676.2375,8.180308,1356.0555,3.1961284,401.85666,6.801537
327,2682.6787,8.685294,455.15552,3.4134595,1299.3685,7.014784
327,2682.6787,8.685294,455.15552,3.4134595,1299.3685,7.014784
328,2689.5073,9.190277,-478.14056,3.4270508,1826.0936,7.34285
328,2689.5073,9.190277,-478.14056,3.4270508,1826.0936,7.34285
329,2696.7227,9.695255,-522.0079,3.425359,2603.4128,7.835077
329,2696.7227,9.695255,-522.0079,3.425359,2603.4128,7.835077
330,2514.339,10.160042,-1524.832,3.2139788,3382.4458,8.493954
330,2514.339,10.160042,-1524.832,3.2139788,3382.4458,8.493954
331,2521.6218,10.6229315,-2829.0076,2.7192624,3911.1863,9.266443
331,2521.6218,10.6229315,-2829.0076,2.7192624,3911.1863,9.266443
332,2529.2283,11.085819,-717.6976,2.6613326,3187.85,9.8847885
332,2529.2283,11.085819,-717.6976,2.6613326,3187.85,9.8847885
333,2537.1592,11.548702,296.0397,2.8400896,3089.9888,10.4691
